video_id,title,thumbnail_type,comment_id,user_id,comment_date,likes,video_posted_date,viewed,liked,commented
VID1016,Video VID1016,face,C75469,U1075,2025-06-03,3.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,C95725,U1183,2025-06-01,1.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,C36908,U1093,2025-06-04,3.0,2025-06-01,1,0,1
VID1016,Video VID1016,face,,U1033,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1124,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1063,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1036,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1069,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,C70309,U1085,2025-06-02,4.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,,U1032,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,C66342,U1099,2025-06-03,2.0,2025-06-01,1,0,1
VID1016,Video VID1016,face,C34081,U1098,2025-06-04,3.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,C33328,U1119,2025-06-06,6.0,2025-06-01,1,0,1
VID1016,Video VID1016,face,,U1197,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1142,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1114,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1152,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,,U1100,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1153,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,C78870,U1129,2025-06-05,8.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,,U1113,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1078,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,C13610,U1043,2025-06-04,4.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,C42233,U1191,2025-06-04,2.0,2025-06-01,1,0,1
VID1016,Video VID1016,face,C66823,U1053,2025-06-03,5.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,C29385,U1013,2025-06-05,10.0,2025-06-01,1,0,1
VID1016,Video VID1016,face,,U1145,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1163,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,,U1180,,,2025-06-01,1,0,0
VID1016,Video VID1016,face,C42152,U1174,2025-06-01,4.0,2025-06-01,1,0,1
VID1016,Video VID1016,face,,U1018,,,2025-06-01,1,1,0
VID1016,Video VID1016,face,C90512,U1186,2025-06-01,6.0,2025-06-01,1,1,1
VID1016,Video VID1016,face,,U1188,,,2025-06-01,1,1,0
VID1017,Video VID1017,screenshot,,U1138,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1018,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1134,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,C45880,U1119,2025-06-04,9.0,2025-06-03,1,0,1
VID1017,Video VID1017,screenshot,C87733,U1082,2025-06-03,9.0,2025-06-03,1,0,1
VID1017,Video VID1017,screenshot,,U1149,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1066,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1011,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1188,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1091,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,C26560,U1100,2025-06-06,10.0,2025-06-03,1,1,1
VID1017,Video VID1017,screenshot,,U1110,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,C23582,U1065,2025-06-07,5.0,2025-06-03,1,0,1
VID1017,Video VID1017,screenshot,,U1121,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1043,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,C87290,U1176,2025-06-08,0.0,2025-06-03,1,0,1
VID1017,Video VID1017,screenshot,,U1129,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1194,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1127,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1096,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,C96770,U1009,2025-06-03,0.0,2025-06-03,1,0,1
VID1017,Video VID1017,screenshot,C77573,U1179,2025-06-04,4.0,2025-06-03,1,0,1
VID1017,Video VID1017,screenshot,C55921,U1010,2025-06-04,4.0,2025-06-03,1,0,1
VID1017,Video VID1017,screenshot,,U1004,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,C46771,U1143,2025-06-08,2.0,2025-06-03,1,1,1
VID1017,Video VID1017,screenshot,C43296,U1029,2025-06-05,2.0,2025-06-03,1,1,1
VID1017,Video VID1017,screenshot,,U1088,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1106,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1154,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1109,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1105,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1039,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,C28022,U1052,2025-06-08,10.0,2025-06-03,1,1,1
VID1017,Video VID1017,screenshot,,U1022,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1064,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1172,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1073,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,C59982,U1085,2025-06-05,4.0,2025-06-03,1,1,1
VID1017,Video VID1017,screenshot,,U1184,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1146,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1140,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1181,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1067,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1044,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,,U1075,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,C61405,U1135,2025-06-04,9.0,2025-06-03,1,0,1
VID1017,Video VID1017,screenshot,C20380,U1048,2025-06-05,8.0,2025-06-03,1,1,1
VID1017,Video VID1017,screenshot,C86849,U1051,2025-06-04,0.0,2025-06-03,1,1,1
VID1017,Video VID1017,screenshot,,U1166,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1158,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1017,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,C89554,U1032,2025-06-08,3.0,2025-06-03,1,1,1
VID1017,Video VID1017,screenshot,,U1045,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1113,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1196,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1054,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,C89244,U1107,2025-06-03,1.0,2025-06-03,1,0,1
VID1017,Video VID1017,screenshot,,U1169,,,2025-06-03,1,0,0
VID1017,Video VID1017,screenshot,,U1059,,,2025-06-03,1,1,0
VID1017,Video VID1017,screenshot,C72635,U1155,2025-06-03,8.0,2025-06-03,1,0,1
VID1018,Video VID1018,face,,U1169,,,2025-06-03,1,0,0
VID1018,Video VID1018,face,,U1068,,,2025-06-03,1,0,0
VID1018,Video VID1018,face,C72856,U1003,2025-06-04,7.0,2025-06-03,1,1,1
VID1018,Video VID1018,face,C87221,U1143,2025-06-08,9.0,2025-06-03,1,0,1
VID1018,Video VID1018,face,,U1101,,,2025-06-03,1,1,0
VID1018,Video VID1018,face,,U1082,,,2025-06-03,1,0,0
VID1018,Video VID1018,face,C83457,U1197,2025-06-03,10.0,2025-06-03,1,1,1
VID1018,Video VID1018,face,,U1063,,,2025-06-03,1,1,0
VID1018,Video VID1018,face,,U1184,,,2025-06-03,1,0,0
VID1018,Video VID1018,face,,U1052,,,2025-06-03,1,1,0
VID1018,Video VID1018,face,,U1007,,,2025-06-03,1,0,0
VID1018,Video VID1018,face,,U1164,,,2025-06-03,1,0,0
VID1018,Video VID1018,face,,U1128,,,2025-06-03,1,1,0
VID1018,Video VID1018,face,C14542,U1183,2025-06-06,6.0,2025-06-03,1,0,1
VID1018,Video VID1018,face,,U1034,,,2025-06-03,1,1,0
VID1018,Video VID1018,face,,U1179,,,2025-06-03,1,1,0
VID1018,Video VID1018,face,C97871,U1064,2025-06-03,2.0,2025-06-03,1,1,1
VID1018,Video VID1018,face,C44662,U1113,2025-06-06,2.0,2025-06-03,1,1,1
VID1018,Video VID1018,face,,U1142,,,2025-06-03,1,0,0
VID1018,Video VID1018,face,,U1133,,,2025-06-03,1,1,0
VID1018,Video VID1018,face,C88789,U1036,2025-06-08,8.0,2025-06-03,1,0,1
VID1018,Video VID1018,face,C27385,U1163,2025-06-08,3.0,2025-06-03,1,1,1
VID1019,Video VID1019,screenshot,C20761,U1020,2025-06-09,3.0,2025-06-09,1,1,1
VID1019,Video VID1019,screenshot,,U1173,,,2025-06-09,1,0,0
VID1019,Video VID1019,screenshot,,U1188,,,2025-06-09,1,0,0
VID1019,Video VID1019,screenshot,,U1005,,,2025-06-09,1,0,0
VID1019,Video VID1019,screenshot,,U1016,,,2025-06-09,1,0,0
VID1019,Video VID1019,screenshot,C41755,U1000,2025-06-14,9.0,2025-06-09,1,1,1
VID1019,Video VID1019,screenshot,,U1153,,,2025-06-09,1,0,0
VID1019,Video VID1019,screenshot,,U1058,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1042,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1077,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1068,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1062,,,2025-06-09,1,0,0
VID1019,Video VID1019,screenshot,,U1044,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,C51401,U1054,2025-06-13,1.0,2025-06-09,1,1,1
VID1019,Video VID1019,screenshot,,U1120,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,C36126,U1079,2025-06-12,7.0,2025-06-09,1,1,1
VID1019,Video VID1019,screenshot,,U1019,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,C52167,U1106,2025-06-11,3.0,2025-06-09,1,0,1
VID1019,Video VID1019,screenshot,,U1096,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1193,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1035,,,2025-06-09,1,0,0
VID1019,Video VID1019,screenshot,C89965,U1140,2025-06-11,9.0,2025-06-09,1,1,1
VID1019,Video VID1019,screenshot,C73796,U1130,2025-06-14,1.0,2025-06-09,1,0,1
VID1019,Video VID1019,screenshot,,U1061,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1065,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1149,,,2025-06-09,1,0,0
VID1019,Video VID1019,screenshot,,U1183,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1163,,,2025-06-09,1,0,0
VID1019,Video VID1019,screenshot,C46377,U1021,2025-06-14,2.0,2025-06-09,1,0,1
VID1019,Video VID1019,screenshot,,U1146,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1194,,,2025-06-09,1,0,0
VID1019,Video VID1019,screenshot,,U1048,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1046,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,C10115,U1078,2025-06-13,3.0,2025-06-09,1,0,1
VID1019,Video VID1019,screenshot,C29415,U1187,2025-06-11,1.0,2025-06-09,1,1,1
VID1019,Video VID1019,screenshot,,U1007,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,C32032,U1122,2025-06-12,7.0,2025-06-09,1,0,1
VID1019,Video VID1019,screenshot,,U1129,,,2025-06-09,1,0,0
VID1019,Video VID1019,screenshot,,U1105,,,2025-06-09,1,0,0
VID1019,Video VID1019,screenshot,,U1190,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1090,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1013,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1160,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,C55670,U1180,2025-06-14,4.0,2025-06-09,1,1,1
VID1019,Video VID1019,screenshot,,U1092,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,,U1117,,,2025-06-09,1,1,0
VID1019,Video VID1019,screenshot,C90744,U1045,2025-06-12,8.0,2025-06-09,1,1,1
